Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
08/04/17,2016,Man City,Hull,1.2,7.5,17.0,3.0,1.0,H,1,0,3,2,0,0,50,43,0,3,1,9,0,3,50,43
08/04/17,2016,Bournemouth,Chelsea,6.5,4.0,1.6,1.0,3.0,A,2,1,5,4,1,1,47,20,2,0,5,3,0,0,47,20
05/04/17,2016,Swansea,Tottenham,5.0,4.0,1.73,1.0,3.0,A,2,0,5,2,1,0,33,20,1,1,2,2,1,1,33,20
05/04/17,2016,Southampton,Crystal Palace,1.83,3.7,4.75,3.0,1.0,H,1,1,4,3,1,1,38,31,2,1,4,2,1,0,38,31
05/04/17,2016,Liverpool,Bournemouth,1.36,5.25,9.5,2.0,2.0,D,3,0,8,3,2,0,73,20,0,1,2,3,0,0,73,20
05/04/17,2016,Hull,Middlesbrough,2.05,3.3,4.2,4.0,2.0,H,2,0,5,3,0,0,40,27,0,2,0,3,0,1,40,27
05/04/17,2016,Chelsea,Man City,2.4,3.5,3.1,2.0,1.0,H,2,1,7,4,2,0,86,0,2,0,6,2,2,0,86,0
05/04/17,2016,Arsenal,West Ham,1.4,5.25,8.0,3.0,0.0,H,1,1,5,4,1,0,64,21,0,2,4,6,0,0,64,21
04/04/17,2016,Watford,West Brom,2.5,3.2,3.2,2.0,0.0,H,1,1,5,5,0,0,40,27,0,1,2,5,0,1,40,27
04/04/17,2016,Man United,Everton,1.57,4.2,6.5,1.0,1.0,D,1,0,3,1,1,0,40,53,0,2,3,6,0,1,40,53
04/04/17,2016,Leicester,Sunderland,1.45,4.5,8.5,2.0,0.0,H,3,0,8,2,3,0,53,20,1,2,4,3,1,1,53,20
04/04/17,2016,Burnley,Stoke,2.5,3.1,3.3,1.0,0.0,H,1,1,2,3,0,1,60,13,0,2,0,6,0,2,60,13
02/04/17,2016,Swansea,Middlesbrough,2.0,3.4,4.33,0.0,0.0,D,3,0,7,3,1,0,36,14,0,3,0,4,0,1,36,14
02/04/17,2016,Arsenal,Man City,3.1,3.75,2.3,2.0,2.0,D,2,1,5,3,1,0,69,15,3,0,8,0,3,0,69,15
01/04/17,2016,Watford,Sunderland,1.85,3.6,4.75,1.0,0.0,H,1,1,6,6,0,0,36,29,1,2,4,4,1,2,36,29
01/04/17,2016,Southampton,Bournemouth,1.65,4.0,6.0,0.0,0.0,D,1,2,5,5,1,1,42,25,0,2,5,9,0,1,42,25
01/04/17,2016,Man United,West Brom,1.36,5.0,11.0,0.0,0.0,D,1,0,3,1,1,0,43,50,0,1,3,6,0,1,43,50
01/04/17,2016,Liverpool,Everton,1.73,3.9,5.25,3.0,1.0,H,3,0,7,2,2,0,71,21,0,1,3,4,0,0,71,21
01/04/17,2016,Leicester,Stoke,2.05,3.5,4.0,2.0,0.0,H,2,1,6,5,2,1,50,21,0,2,0,5,0,1,50,21
01/04/17,2016,Hull,West Ham,2.45,3.4,3.1,2.0,1.0,H,2,0,5,2,1,0,36,29,1,1,6,5,1,0,36,29
01/04/17,2016,Chelsea,Crystal Palace,1.3,5.75,12.0,1.0,2.0,A,3,0,8,2,3,0,92,0,2,1,4,1,2,0,92,0
01/04/17,2016,Burnley,Tottenham,5.75,3.8,1.7,0.0,2.0,A,2,0,3,1,0,0,64,14,0,1,2,4,0,1,64,14
19/03/17,2016,Tottenham,Southampton,1.73,3.8,5.5,2.0,1.0,H,3,0,8,2,1,0,86,14,2,1,9,5,1,0,86,14
19/03/17,2016,Middlesbrough,Man United,6.0,3.7,1.7,1.0,3.0,A,0,1,2,4,0,1,23,31,2,0,6,1,2,0,23,31
19/03/17,2016,Man City,Liverpool,2.0,3.75,3.8,1.0,1.0,D,1,0,4,3,0,0,54,38,0,2,2,6,0,2,54,38
18/03/17,2016,West Ham,Leicester,2.3,3.5,3.3,2.0,3.0,A,0,2,3,8,0,1,36,21,0,3,0,6,0,2,36,21
18/03/17,2016,West Brom,Arsenal,5.25,4.0,1.73,3.0,1.0,H,2,1,3,3,0,1,57,14,1,2,6,6,1,2,57,14
18/03/17,2016,Sunderland,Burnley,2.55,3.3,3.0,0.0,0.0,D,0,2,0,6,0,2,21,21,0,2,4,6,0,0,21,21
18/03/17,2016,Stoke,Chelsea,6.5,4.0,1.62,1.0,2.0,A,2,0,4,1,1,0,43,36,1,0,4,3,0,0,43,36
18/03/17,2016,Everton,Hull,1.53,4.33,7.0,4.0,0.0,H,3,0,11,3,3,0,64,29,0,2,1,5,0,2,64,29
18/03/17,2016,Crystal Palace,Watford,1.91,3.5,4.75,1.0,0.0,H,1,2,1,5,0,1,23,8,1,1,4,5,0,1,23,8
18/03/17,2016,Bournemouth,Swansea,2.15,3.5,3.6,2.0,0.0,H,1,2,3,6,0,2,43,21,0,3,3,7,0,1,43,21
12/03/17,2016,Liverpool,Burnley,1.25,6.5,14.0,2.0,1.0,H,2,0,6,2,2,0,69,23,0,2,4,6,0,0,69,23
11/03/17,2016,Hull,Swansea,2.55,3.3,3.0,2.0,1.0,H,2,0,6,2,2,0,31,31,1,2,5,7,0,1,31,31
11/03/17,2016,Everton,West Brom,1.67,3.8,6.0,3.0,0.0,H,3,0,12,3,3,0,62,31,0,1,3,7,0,1,62,31
11/03/17,2016,Bournemouth,West Ham,2.6,3.5,2.8,3.0,2.0,H,0,2,2,6,0,2,38,23,2,0,7,3,2,0,38,23
08/03/17,2016,Man City,Stoke,1.25,6.5,15.0,0.0,0.0,D,2,0,6,4,0,0,58,33,1,2,3,6,1,1,58,33
06/03/17,2016,West Ham,Chelsea,6.0,4.1,1.62,1.0,2.0,A,1,1,5,6,1,1,38,23,1,0,5,2,1,0,38,23
05/03/17,2016,Tottenham,Everton,1.67,4.2,5.25,3.0,2.0,H,3,0,9,0,2,0,85,15,1,0,2,1,0,0,85,15
05/03/17,2016,Sunderland,Man City,11.0,6.5,1.29,0.0,2.0,A,0,2,1,7,0,2,23,23,2,1,6,4,2,1,23,23
04/03/17,2016,West Brom,Crystal Palace,2.2,3.3,3.8,0.0,2.0,A,3,0,5,1,1,0,62,15,1,2,2,4,1,1,62,15
04/03/17,2016,Watford,Southampton,3.6,3.4,2.2,3.0,4.0,A,1,0,3,2,0,0,38,31,1,2,5,3,1,0,38,31
04/03/17,2016,Swansea,Burnley,2.0,3.5,4.2,3.0,2.0,H,2,1,4,5,1,1,31,15,0,2,3,5,0,0,31,15
04/03/17,2016,Stoke,Middlesbrough,1.95,3.4,4.5,2.0,0.0,H,1,0,3,2,0,0,38,38,0,2,0,2,0,0,38,38
04/03/17,2016,Man United,Bournemouth,1.25,6.5,15.0,1.0,1.0,D,1,0,3,1,1,0,46,46,0,3,5,11,0,2,46,46
04/03/17,2016,Liverpool,Arsenal,2.15,3.6,3.6,3.0,1.0,H,1,1,5,4,1,0,67,25,1,1,8,6,1,1,67,25
04/03/17,2016,Leicester,Hull,1.85,3.6,4.75,3.0,1.0,H,1,2,3,7,1,2,46,23,0,2,0,4,0,2,46,23
27/02/17,2016,Leicester,Liverpool,5.5,4.2,1.65,3.0,1.0,H,1,2,1,6,0,2,42,25,0,1,3,5,0,1,42,25
26/02/17,2016,Tottenham,Stoke,1.44,5.0,7.5,4.0,0.0,H,3,0,7,0,2,0,83,17,1,2,5,6,1,1,83,17
25/02/17,2016,West Brom,Bournemouth,2.1,3.4,4.0,2.0,1.0,H,3,0,6,1,2,0,58,17,1,2,7,9,1,2,58,17
25/02/17,2016,Watford,West Ham,2.63,3.3,2.9,1.0,1.0,D,1,1,3,5,0,1,42,25,2,1,6,3,2,0,42,25
25/02/17,2016,Hull,Burnley,2.15,3.3,3.9,1.0,1.0,D,2,0,7,3,2,0,33,25,0,3,3,6,0,0,33,25
25/02/17,2016,Everton,Sunderland,1.4,5.25,8.5,2.0,0.0,H,3,0,13,3,3,0,58,33,1,2,5,6,1,2,58,33
25/02/17,2016,Crystal Palace,Middlesbrough,2.1,3.2,4.2,1.0,0.0,H,0,3,1,7,0,1,17,8,0,2,1,3,0,0,17,8
25/02/17,2016,Chelsea,Swansea,1.25,6.5,15.0,3.0,1.0,H,3,0,9,3,3,0,92,0,2,1,6,5,0,0,92,0
13/02/17,2016,Bournemouth,Man City,7.5,5.0,1.44,0.0,2.0,A,0,1,5,7,0,1,42,25,1,2,4,5,1,1,42,25
12/02/17,2016,Swansea,Leicester,2.4,3.3,3.25,2.0,0.0,H,1,2,2,8,0,2,25,17,0,2,0,4,0,1,25,17
12/02/17,2016,Burnley,Chelsea,9.0,5.0,1.4,1.0,1.0,D,3,0,6,1,1,0,69,8,1,1,4,3,1,1,69,8
11/02/17,2016,West Ham,West Brom,2.25,3.3,3.6,2.0,2.0,D,1,2,3,6,1,2,42,17,1,1,3,6,0,1,42,17
11/02/17,2016,Sunderland,Southampton,3.9,3.4,2.1,0.0,4.0,A,0,1,3,5,0,1,25,25,0,3,1,6,0,1,25,25
11/02/17,2016,Stoke,Crystal Palace,2.15,3.3,3.9,1.0,0.0,H,1,0,4,2,1,0,33,42,1,2,2,5,1,2,33,42
11/02/17,2016,Middlesbrough,Everton,3.9,3.3,2.15,0.0,0.0,D,0,1,2,4,0,1,25,25,1,0,4,3,0,0,25,25
11/02/17,2016,Man United,Watford,1.25,6.5,14.0,2.0,0.0,H,1,0,3,2,0,0,42,50,1,1,4,5,0,1,42,50
11/02/17,2016,Liverpool,Tottenham,2.3,3.4,3.4,2.0,0.0,H,1,1,4,4,0,0,64,27,1,0,6,3,1,0,64,27
11/02/17,2016,Arsenal,Hull,1.29,6.0,13.0,2.0,0.0,H,2,1,5,3,1,0,67,17,0,2,1,5,0,2,67,17
05/02/17,2016,Man City,Swansea,1.22,7.0,15.0,2.0,1.0,H,2,0,6,4,0,0,55,36,2,1,5,6,0,1,55,36
05/02/17,2016,Leicester,Man United,5.75,4.0,1.65,0.0,3.0,A,1,2,1,5,0,2,45,27,2,0,5,1,2,0,45,27
04/02/17,2016,West Brom,Stoke,2.3,3.25,3.5,1.0,0.0,H,2,1,5,3,2,1,55,18,1,2,6,9,1,2,55,18
04/02/17,2016,Watford,Burnley,2.15,3.3,3.9,2.0,1.0,H,0,1,2,5,0,1,36,27,0,3,3,6,0,0,36,27
04/02/17,2016,Tottenham,Middlesbrough,1.29,6.0,13.0,1.0,0.0,H,3,0,8,1,2,0,82,18,0,2,1,3,0,0,82,18
04/02/17,2016,Southampton,West Ham,1.85,3.75,4.5,1.0,3.0,A,1,2,5,6,1,1,45,27,2,1,7,3,2,0,45,27
04/02/17,2016,Hull,Liverpool,8.0,4.75,1.45,2.0,0.0,H,1,1,5,6,1,1,27,27,1,0,4,3,0,0,27,27
04/02/17,2016,Everton,Bournemouth,1.7,4.0,5.25,6.0,3.0,H,2,1,7,1,2,0,55,36,1,2,4,6,1,2,55,36
04/02/17,2016,Crystal Palace,Sunderland,1.7,3.9,5.5,0.0,4.0,A,0,3,1,4,0,0,18,9,0,3,2,9,0,3,18,9
04/02/17,2016,Chelsea,Arsenal,1.95,3.6,4.2,3.0,1.0,H,3,0,9,2,3,0,91,0,1,1,8,5,1,0,91,0
01/02/17,2016,West Ham,Man City,6.0,4.5,1.57,0.0,4.0,A,2,1,4,2,1,1,45,18,1,2,3,5,1,1,45,18
01/02/17,2016,Stoke,Everton,2.88,3.4,2.63,1.0,1.0,D,1,0,5,3,1,0,36,36,2,0,5,2,1,0,36,36
01/02/17,2016,Man United,Hull,1.2,7.5,17.0,0.0,0.0,D,2,0,6,3,1,0,45,45,0,3,1,6,0,2,45,45
31/01/17,2016,Swansea,Southampton,3.4,3.4,2.3,2.0,1.0,H,0,3,1,11,0,3,18,18,1,2,3,5,1,1,18,18
31/01/17,2016,Sunderland,Tottenham,9.5,5.25,1.36,0.0,0.0,D,1,1,4,5,0,1,27,18,2,0,10,4,2,0,27,18
31/01/17,2016,Middlesbrough,West Brom,2.7,3.1,3.0,1.0,1.0,D,1,1,4,3,1,1,27,18,1,2,2,6,0,1,27,18
31/01/17,2016,Liverpool,Chelsea,2.65,3.25,2.9,1.0,1.0,D,2,1,7,4,1,0,70,20,2,1,4,2,1,1,70,20
31/01/17,2016,Burnley,Leicester,2.9,3.25,2.7,1.0,0.0,H,3,0,6,1,1,0,67,8,0,1,2,5,0,1,67,8
31/01/17,2016,Bournemouth,Crystal Palace,2.05,3.5,3.9,0.0,2.0,A,0,1,6,8,0,1,45,27,0,2,1,6,0,2,45,27
31/01/17,2016,Arsenal,Watford,1.22,7.0,15.0,1.0,2.0,A,3,0,5,1,1,0,73,18,0,2,2,5,0,1,73,18
22/01/17,2016,Southampton,Leicester,1.83,3.5,5.25,3.0,0.0,H,1,2,3,6,0,1,40,30,0,1,2,3,0,0,40,30
22/01/17,2016,Chelsea,Hull,1.18,8.0,19.0,2.0,0.0,H,3,0,8,2,2,0,90,0,0,3,1,7,0,2,90,0
22/01/17,2016,Arsenal,Burnley,1.2,7.5,17.0,2.0,1.0,H,3,0,6,1,2,0,70,20,0,3,2,5,0,0,70,20
21/01/17,2016,West Brom,Sunderland,1.7,3.8,5.75,2.0,0.0,H,2,1,6,4,2,1,50,20,0,3,2,10,0,3,50,20
21/01/17,2016,Stoke,Man United,6.0,4.2,1.6,1.0,1.0,D,1,0,4,2,1,0,40,30,3,0,6,1,2,0,40,30
21/01/17,2016,Middlesbrough,West Ham,2.5,3.2,3.25,1.0,3.0,A,1,1,3,3,1,1,30,20,1,1,6,4,1,0,30,20
21/01/17,2016,Man City,Tottenham,2.15,3.5,3.6,2.0,2.0,D,3,0,6,2,1,0,60,30,2,1,8,3,2,0,60,30
21/01/17,2016,Liverpool,Swansea,1.22,7.0,15.0,2.0,3.0,A,2,0,7,3,1,0,78,22,1,2,3,7,0,2,78,22
21/01/17,2016,Crystal Palace,Everton,3.25,3.4,2.38,0.0,1.0,A,0,3,2,5,0,0,20,10,1,1,6,5,1,0,20,10
21/01/17,2016,Bournemouth,Watford,1.83,3.75,4.75,2.0,2.0,D,1,1,5,6,0,1,50,20,0,3,0,5,0,2,50,20
15/01/17,2016,Man United,Liverpool,2.15,3.4,3.75,1.0,1.0,D,3,0,6,2,1,0,50,40,2,0,6,2,1,0,50,40
15/01/17,2016,Everton,Man City,4.5,4.0,1.8,4.0,0.0,H,2,1,5,2,1,0,50,40,1,2,5,5,1,1,50,40
14/01/17,2016,West Ham,Crystal Palace,2.38,3.4,3.2,3.0,0.0,H,2,1,2,2,0,1,40,20,0,1,4,6,0,1,40,20
14/01/17,2016,Watford,Middlesbrough,2.5,3.2,3.2,0.0,0.0,D,1,1,5,7,0,1,40,20,0,3,1,4,0,0,40,20
14/01/17,2016,Tottenham,West Brom,1.33,5.5,11.0,4.0,0.0,H,3,0,7,1,2,0,80,20,1,2,2,3,0,0,80,20
14/01/17,2016,Swansea,Arsenal,7.0,4.75,1.5,0.0,4.0,A,1,2,4,7,1,2,20,20,0,2,5,7,0,0,20,20
14/01/17,2016,Sunderland,Stoke,3.1,3.3,2.5,1.0,3.0,A,1,1,3,3,0,0,30,20,0,3,4,11,0,3,30,20
14/01/17,2016,Leicester,Chelsea,6.0,4.1,1.62,0.0,3.0,A,2,1,5,4,1,1,50,30,2,1,2,2,0,1,50,30
14/01/17,2016,Hull,Bournemouth,3.3,3.5,2.3,3.0,1.0,H,0,1,5,8,0,1,20,30,1,2,5,6,1,1,20,30
14/01/17,2016,Burnley,Southampton,3.6,3.4,2.2,1.0,0.0,H,3,0,8,3,1,0,64,9,1,1,3,4,1,1,64,9
04/01/17,2016,Tottenham,Chelsea,2.63,3.25,2.63,2.0,0.0,H,3,0,10,1,2,0,78,22,3,0,5,1,1,0,78,22
03/01/17,2016,Stoke,Watford,1.8,3.5,4.5,2.0,0.0,H,1,0,4,2,1,0,33,33,0,3,1,6,0,2,33,33
03/01/17,2016,Crystal Palace,Swansea,1.75,3.5,4.75,1.0,2.0,A,1,2,4,3,1,0,22,11,0,3,1,11,0,3,22,11
03/01/17,2016,Bournemouth,Arsenal,4.33,3.4,1.85,3.0,3.0,D,2,1,6,6,0,1,56,11,1,2,7,5,1,0,56,11
02/01/17,2016,West Ham,Man United,6.0,4.0,1.65,0.0,2.0,A,2,1,3,5,0,1,44,22,2,0,5,2,1,0,44,22
02/01/17,2016,West Brom,Hull,1.75,3.7,5.5,3.0,1.0,H,2,1,6,4,2,1,44,22,0,3,0,5,0,1,44,22
02/01/17,2016,Sunderland,Liverpool,11.0,5.5,1.33,2.0,2.0,D,2,1,3,2,0,0,33,11,2,1,7,4,1,0,33,11
02/01/17,2016,Middlesbrough,Leicester,2.75,3.2,2.88,0.0,0.0,D,2,1,4,3,1,1,33,11,0,2,3,5,0,0,33,11
02/01/17,2016,Man City,Burnley,1.17,8.5,19.0,2.0,1.0,H,2,1,5,4,1,1,56,33,0,3,1,5,0,1,56,33
02/01/17,2016,Everton,Southampton,2.2,3.4,3.6,3.0,0.0,H,1,1,3,3,0,0,44,44,1,1,3,4,1,1,44,44
01/01/17,2016,Watford,Tottenham,5.5,3.75,1.62,1.0,4.0,A,1,1,4,4,0,0,44,22,1,2,5,4,1,0,44,22
01/01/17,2016,Arsenal,Crystal Palace,1.29,5.5,9.5,2.0,0.0,H,3,0,7,2,2,0,67,22,0,1,8,9,0,0,67,22
31/12/16,2016,Swansea,Bournemouth,2.9,3.4,2.6,0.0,3.0,A,2,1,9,8,1,1,22,22,0,3,3,9,0,2,22,22
31/12/16,2016,Southampton,West Brom,1.75,3.7,5.5,1.0,2.0,A,2,1,3,4,0,1,44,33,0,2,1,3,0,0,44,33
31/12/16,2016,Man United,Middlesbrough,1.25,6.0,16.0,2.0,1.0,H,2,0,5,2,1,0,44,44,0,2,2,4,0,0,44,44
31/12/16,2016,Liverpool,Man City,2.35,3.6,3.1,1.0,0.0,H,2,0,8,3,2,0,75,25,2,1,7,5,1,1,75,25
31/12/16,2016,Leicester,West Ham,2.1,3.6,3.7,1.0,0.0,H,1,1,6,6,1,1,44,33,1,0,7,4,1,0,44,33
31/12/16,2016,Chelsea,Stoke,1.25,6.5,14.0,4.0,2.0,H,3,0,6,1,1,0,89,0,1,2,3,7,0,2,89,0
31/12/16,2016,Burnley,Sunderland,2.4,3.25,3.3,4.0,1.0,H,2,1,5,4,0,0,60,10,0,3,1,8,0,3,60,10
30/12/16,2016,Hull,Everton,4.33,3.5,1.95,2.0,2.0,D,0,1,4,7,0,1,22,22,1,2,4,4,1,0,22,22
28/12/16,2016,Southampton,Tottenham,2.8,3.25,2.6,1.0,4.0,A,2,0,2,0,0,0,50,38,0,2,2,4,0,0,50,38
27/12/16,2016,Liverpool,Stoke,1.3,5.5,10.0,4.0,1.0,H,2,0,10,3,2,0,71,29,1,1,3,4,0,1,71,29
26/12/16,2016,Watford,Crystal Palace,2.5,3.3,2.9,1.0,1.0,D,2,1,5,4,0,0,50,12,0,2,9,11,0,0,50,12
26/12/16,2016,Swansea,West Ham,2.63,3.2,2.8,1.0,4.0,A,2,1,9,7,1,1,25,25,0,1,5,6,0,0,25,25
26/12/16,2016,Man United,Sunderland,1.22,6.5,13.0,3.0,1.0,H,1,0,3,2,0,0,38,50,1,2,2,6,0,2,38,50
26/12/16,2016,Leicester,Everton,2.5,3.3,2.9,0.0,2.0,A,1,1,7,6,1,0,50,38,0,3,2,9,0,1,50,38
26/12/16,2016,Hull,Man City,10.0,5.5,1.3,0.0,3.0,A,1,0,6,5,0,0,25,25,2,1,6,6,0,1,25,25
26/12/16,2016,Chelsea,Bournemouth,1.36,5.0,8.5,3.0,0.0,H,3,0,8,1,1,0,88,0,1,2,4,6,0,1,88,0
26/12/16,2016,Burnley,Middlesbrough,2.9,3.1,2.6,1.0,0.0,H,2,1,7,6,0,0,56,11,0,1,3,4,0,0,56,11
26/12/16,2016,Arsenal,West Brom,1.33,5.5,8.5,1.0,0.0,H,2,0,7,3,2,0,62,25,1,1,3,3,0,0,62,25
19/12/16,2016,Everton,Liverpool,4.2,3.6,1.95,0.0,1.0,A,1,0,4,3,0,0,50,50,1,1,6,4,1,0,50,50
18/12/16,2016,Tottenham,Burnley,1.22,7.0,15.0,2.0,1.0,H,3,0,11,2,2,0,75,25,0,3,0,7,0,2,75,25
18/12/16,2016,Man City,Arsenal,2.15,3.6,3.5,2.0,1.0,H,1,1,4,4,1,1,50,38,1,1,7,4,1,0,50,38
18/12/16,2016,Bournemouth,Southampton,3.0,3.3,2.6,1.0,3.0,A,2,1,6,5,0,0,62,12,0,2,1,5,0,1,62,12
17/12/16,2016,West Ham,Hull,1.62,4.1,6.0,1.0,0.0,H,1,1,3,6,0,1,38,25,0,3,0,7,0,2,38,25
17/12/16,2016,West Brom,Man United,5.75,3.8,1.7,0.0,2.0,A,3,0,10,2,3,0,50,25,2,0,6,3,1,0,50,25
17/12/16,2016,Sunderland,Watford,2.63,3.3,2.9,1.0,0.0,H,2,1,5,2,1,0,25,12,0,3,2,11,0,3,25,12
17/12/16,2016,Stoke,Leicester,2.6,3.4,2.9,2.0,2.0,D,1,1,2,1,1,0,38,25,0,3,2,5,0,0,38,25
17/12/16,2016,Middlesbrough,Swansea,2.1,3.4,4.0,3.0,0.0,H,1,2,1,4,0,1,25,12,0,2,2,9,0,2,25,12
17/12/16,2016,Crystal Palace,Chelsea,6.5,4.2,1.57,0.0,1.0,A,1,2,5,4,1,0,25,12,3,0,5,1,1,0,25,12
14/12/16,2016,West Ham,Burnley,1.67,4.0,5.75,1.0,0.0,H,1,1,3,6,0,1,29,29,0,2,0,6,0,2,29,29
14/12/16,2016,West Brom,Swansea,2.05,3.5,4.0,3.0,1.0,H,2,1,7,5,2,1,43,29,0,2,2,9,0,2,43,29
14/12/16,2016,Tottenham,Hull,1.22,7.0,15.0,3.0,0.0,H,2,0,9,3,1,0,71,29,0,3,0,5,0,1,71,29
14/12/16,2016,Sunderland,Chelsea,10.0,5.75,1.33,0.0,1.0,A,2,1,6,5,1,1,29,14,3,0,6,1,2,0,29,14
14/12/16,2016,Stoke,Southampton,3.1,3.3,2.5,0.0,0.0,D,2,1,5,2,2,0,43,14,0,2,2,6,0,1,43,14
14/12/16,2016,Middlesbrough,Liverpool,6.0,4.33,1.6,0.0,3.0,A,2,1,3,1,1,0,29,14,1,1,7,6,1,0,29,14
14/12/16,2016,Man City,Watford,1.29,6.5,11.0,2.0,0.0,H,0,1,3,5,0,1,43,43,0,2,2,9,0,2,43,43
14/12/16,2016,Crystal Palace,Man United,5.25,4.0,1.7,1.0,2.0,A,1,2,6,6,1,1,29,14,1,1,4,6,1,1,29,14
13/12/16,2016,Everton,Arsenal,4.2,3.75,1.91,2.0,1.0,H,1,0,4,2,1,0,43,57,2,0,10,3,2,0,43,57
13/12/16,2016,Bournemouth,Leicester,2.4,3.4,3.2,1.0,0.0,H,1,1,5,5,0,0,57,14,0,2,3,5,0,0,57,14
11/12/16,2016,Southampton,Middlesbrough,1.7,3.7,6.0,1.0,0.0,H,1,1,1,2,0,1,43,43,0,0,3,3,0,0,43,43
11/12/16,2016,Man United,Tottenham,2.2,3.4,3.6,1.0,0.0,H,0,0,2,2,0,0,29,57,0,1,2,3,0,0,29,57
11/12/16,2016,Liverpool,West Ham,1.3,6.0,11.0,2.0,2.0,D,3,0,10,2,2,0,83,17,0,2,3,6,0,1,83,17
11/12/16,2016,Chelsea,West Brom,1.25,6.25,15.0,1.0,0.0,H,3,0,11,1,2,0,86,0,1,1,4,4,0,0,86,0
10/12/16,2016,Watford,Everton,3.1,3.4,2.45,3.0,2.0,H,2,1,3,2,0,0,43,14,0,3,1,8,0,1,43,14
10/12/16,2016,Swansea,Sunderland,2.15,3.5,3.6,3.0,0.0,H,1,1,6,7,0,1,14,29,1,2,2,4,0,1,14,29
10/12/16,2016,Leicester,Man City,5.25,4.0,1.7,4.0,2.0,H,1,1,6,5,1,0,43,43,3,0,8,2,1,0,43,43
10/12/16,2016,Hull,Crystal Palace,3.5,3.3,2.3,3.0,3.0,D,1,1,3,4,0,1,29,14,0,3,7,11,0,1,29,14
10/12/16,2016,Burnley,Bournemouth,3.5,3.5,2.2,3.0,2.0,H,2,1,6,5,0,0,50,12,1,2,2,5,0,2,50,12
10/12/16,2016,Arsenal,Stoke,1.35,5.5,9.5,3.0,1.0,H,1,0,4,2,1,0,57,29,2,0,4,1,1,0,57,29
05/12/16,2016,Middlesbrough,Hull,1.83,3.5,5.25,1.0,0.0,H,1,2,2,2,1,0,17,17,0,3,1,10,0,2,17,17
04/12/16,2016,Everton,Man United,3.6,3.5,2.15,1.0,1.0,D,1,0,4,2,1,0,50,50,1,1,3,5,1,1,50,50
04/12/16,2016,Bournemouth,Liverpool,5.0,4.0,1.75,4.0,3.0,H,1,1,7,3,1,0,50,17,2,0,6,3,1,0,50,17
03/12/16,2016,West Ham,Arsenal,4.75,4.2,1.75,1.0,5.0,A,1,0,3,2,0,0,33,33,2,0,6,2,1,0,33,33
03/12/16,2016,West Brom,Watford,2.2,3.3,3.75,3.0,1.0,H,1,1,5,5,1,1,33,33,1,1,2,6,0,1,33,33
03/12/16,2016,Tottenham,Swansea,1.36,5.5,9.0,5.0,0.0,H,2,0,6,3,1,0,67,33,0,2,4,7,0,1,67,33
03/12/16,2016,Sunderland,Leicester,3.4,3.4,2.3,2.0,1.0,H,1,1,5,5,1,1,17,17,0,2,2,6,0,1,17,17
03/12/16,2016,Stoke,Burnley,1.62,4.0,6.5,2.0,0.0,H,2,1,5,2,2,0,33,17,0,2,1,7,0,2,33,17
03/12/16,2016,Man City,Chelsea,2.15,3.6,3.6,1.0,3.0,A,0,0,3,3,0,0,50,50,3,0,5,0,2,0,50,50
03/12/16,2016,Crystal Palace,Southampton,3.5,3.3,2.3,3.0,0.0,H,0,3,3,7,0,1,17,17,0,1,2,3,0,0,17,17
27/11/16,2016,Watford,Stoke,2.4,3.3,3.3,0.0,1.0,A,2,0,5,3,0,0,50,17,1,0,4,2,1,0,50,17
27/11/16,2016,Southampton,Everton,2.2,3.4,3.6,1.0,0.0,H,1,1,3,3,1,1,33,50,0,2,2,8,0,1,33,50
27/11/16,2016,Man United,West Ham,1.45,4.75,8.0,1.0,1.0,D,0,0,2,2,0,0,33,50,1,2,3,5,0,1,33,50
27/11/16,2016,Arsenal,Bournemouth,1.4,5.0,9.0,3.0,1.0,H,1,0,4,3,0,0,50,33,1,1,3,4,0,1,50,33
26/11/16,2016,Swansea,Crystal Palace,2.63,3.4,2.88,5.0,4.0,H,0,2,2,5,0,1,0,33,0,2,4,7,0,1,0,33
26/11/16,2016,Liverpool,Sunderland,1.17,8.5,19.0,2.0,0.0,H,2,0,8,2,1,0,80,20,1,2,2,4,0,1,80,20
26/11/16,2016,Leicester,Middlesbrough,1.91,3.6,4.5,2.0,2.0,D,1,1,4,3,1,0,50,33,0,0,2,2,0,0,50,33
26/11/16,2016,Hull,West Brom,3.1,3.2,2.6,1.0,1.0,D,1,2,2,5,0,2,33,0,1,1,4,4,0,0,33,0
26/11/16,2016,Chelsea,Tottenham,1.75,3.8,5.25,2.0,1.0,H,3,0,12,0,3,0,83,0,0,0,2,2,0,0,83,0
26/11/16,2016,Burnley,Man City,9.0,6.0,1.33,1.0,2.0,A,2,1,5,4,0,0,57,14,2,1,6,3,1,1,57,14
21/11/16,2016,West Brom,Burnley,1.95,3.4,4.5,4.0,0.0,H,1,1,5,7,1,1,20,40,0,2,1,6,0,2,20,40
20/11/16,2016,Middlesbrough,Chelsea,7.0,4.0,1.57,0.0,1.0,A,1,2,3,3,1,0,20,20,2,1,4,3,2,1,20,20
19/11/16,2016,Watford,Leicester,2.8,3.3,2.75,2.0,1.0,H,2,0,6,3,1,0,40,20,0,2,2,8,0,2,40,20
