Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
13/07/2017,2017,Vitoria,Vasco,1.85,3.5,4.1,1.0,4.0,A,0,1,2,4,0,1,17,33,0,2,4,7,0,1,17,33
13/07/2017,2017,Palmeiras,Corinthians,2.13,3.23,3.43,0.0,2.0,A,3,0,5,1,1,0,80,20,2,0,6,2,1,0,80,20
13/07/2017,2017,Atletico-PR,Cruzeiro,2.62,3.1,2.74,0.0,2.0,A,2,1,5,3,1,1,40,20,0,3,1,5,0,1,40,20
13/07/2017,2017,Fluminense,Botafogo RJ,2.07,3.23,3.61,0.0,1.0,A,0,1,5,7,0,1,33,50,1,1,4,3,1,0,33,50
12/07/2017,2017,Ponte Preta,Bahia,1.87,3.31,4.29,0.0,3.0,A,2,1,5,4,0,0,80,0,0,1,0,3,0,1,80,0
12/07/2017,2017,Atletico-MG,Santos,1.61,3.76,5.53,0.0,1.0,A,1,1,5,4,1,0,33,33,2,0,5,1,2,0,33,33
11/07/2017,2017,Coritiba,Sport Recife,1.77,3.38,4.83,0.0,3.0,A,0,0,2,2,0,0,50,50,1,1,4,4,0,0,50,50
09/07/2017,2017,Santos,Sao Paulo,2.21,3.2,3.3,3.0,2.0,H,1,1,1,1,0,0,50,17,0,2,0,3,0,1,50,17
09/07/2017,2017,Botafogo RJ,Atletico-MG,2.02,3.3,3.69,1.0,1.0,D,1,1,5,5,1,1,60,20,2,1,3,3,0,1,60,20
09/07/2017,2017,Gremio,Avai,1.22,5.77,13.25,0.0,2.0,A,2,1,3,1,1,0,80,0,1,2,3,4,1,1,80,0
09/07/2017,2017,Cruzeiro,Palmeiras,2.08,3.22,3.61,3.0,1.0,H,2,0,7,3,2,0,60,20,2,1,6,4,1,0,60,20
09/07/2017,2017,Bahia,Fluminense,2.12,3.39,3.31,1.0,1.0,D,1,2,3,5,0,1,60,0,1,1,5,4,1,1,60,0
09/07/2017,2017,Chapecoense-SC,Atletico-PR,1.82,3.36,4.53,1.0,1.0,D,1,2,2,4,0,1,50,0,2,1,2,1,0,0,50,0
08/07/2017,2017,Corinthians,Ponte Preta,1.66,3.52,5.51,2.0,0.0,H,3,0,5,0,1,0,83,17,0,1,0,2,0,1,83,17
08/07/2017,2017,Vasco,Flamengo RJ,3.64,3.33,2.01,0.0,1.0,A,3,0,4,1,0,0,83,0,1,0,4,3,0,0,83,0
08/07/2017,2017,Atletico GO,Vitoria,2.15,3.18,3.45,1.0,2.0,A,1,1,4,3,1,0,33,17,1,2,4,7,1,2,33,17
04/07/2017,2017,Fluminense,Chapecoense-SC,1.7,3.65,4.9,3.0,3.0,D,0,1,3,5,0,1,40,40,1,2,5,8,1,1,40,40
02/07/2017,2017,Coritiba,Vasco,1.88,3.31,4.23,2.0,2.0,D,1,0,1,0,0,0,60,40,0,3,2,7,0,2,60,40
02/07/2017,2017,Avai,Ponte Preta,2.81,2.91,2.7,0.0,0.0,D,1,1,2,4,0,1,25,50,0,2,0,5,0,2,25,50
02/07/2017,2017,Vitoria,Bahia,2.47,3.1,2.92,0.0,0.0,D,1,1,4,4,1,1,20,20,0,2,0,4,0,1,20,20
02/07/2017,2017,Sport Recife,Atletico-PR,1.64,3.62,5.49,1.0,0.0,H,1,1,3,3,1,1,40,40,2,0,3,1,0,0,40,40
02/07/2017,2017,Flamengo RJ,Sao Paulo,1.59,3.81,5.7,2.0,0.0,H,2,0,7,1,2,0,50,50,0,2,2,4,0,0,50,50
02/07/2017,2017,Corinthians,Botafogo RJ,1.53,3.9,6.28,1.0,0.0,H,3,0,7,2,1,0,80,20,1,1,4,3,1,0,80,20
02/07/2017,2017,Atletico-MG,Cruzeiro,2.38,3.2,2.98,3.0,1.0,H,1,1,3,3,0,0,20,40,0,3,0,3,0,0,20,40
01/07/2017,2017,Atletico GO,Santos,2.63,3.14,2.7,1.0,1.0,D,2,1,6,2,2,0,40,0,2,1,4,2,2,1,40,0
01/07/2017,2017,Palmeiras,Gremio,1.9,3.38,4.1,1.0,0.0,H,2,0,4,1,1,0,75,25,2,0,11,6,2,0,75,25
27/06/2017,2017,Botafogo RJ,Avai,1.42,4.12,8.31,0.0,2.0,A,2,0,6,3,1,0,75,25,0,3,1,5,0,1,75,25
25/06/2017,2017,Chapecoense-SC,Atletico-MG,1.72,3.7,4.61,0.0,1.0,A,1,2,5,9,0,2,60,0,1,1,2,3,0,1,60,0
25/06/2017,2017,Bahia,Flamengo RJ,2.6,3.28,2.62,0.0,1.0,A,2,1,6,4,1,1,75,0,0,1,3,5,0,1,75,0
25/06/2017,2017,Sao Paulo,Fluminense,1.68,3.74,4.85,1.0,1.0,D,2,1,5,2,2,0,75,0,1,2,6,6,1,1,75,0
25/06/2017,2017,Ponte Preta,Palmeiras,2.74,3.15,2.58,1.0,2.0,A,3,0,5,2,0,0,100,0,1,2,4,4,1,0,100,0
25/06/2017,2017,Gremio,Corinthians,1.84,3.38,4.37,0.0,1.0,A,3,0,5,0,2,0,100,0,2,0,6,2,1,0,100,0
25/06/2017,2017,Cruzeiro,Coritiba,1.56,3.71,6.32,2.0,0.0,H,1,1,5,5,1,1,50,25,1,1,3,4,0,1,50,25
25/06/2017,2017,Atletico-PR,Vitoria,1.78,3.43,4.65,4.0,1.0,H,1,1,2,3,0,1,25,25,1,2,4,5,1,1,25,25
25/06/2017,2017,Vasco,Atletico GO,1.54,3.94,6.1,1.0,0.0,H,2,1,5,6,0,1,80,0,0,3,0,6,0,2,80,0
24/06/2017,2017,Santos,Sport Recife,1.45,4.16,7.28,0.0,1.0,A,2,0,2,0,0,0,60,20,0,2,3,5,0,0,60,20
23/06/2017,2017,Gremio,Coritiba,1.53,3.88,6.29,2.0,0.0,H,3,0,5,0,2,0,100,0,1,1,3,3,0,0,100,0
23/06/2017,2017,Flamengo RJ,Chapecoense-SC,1.48,4.13,6.73,5.0,1.0,H,1,0,3,1,1,0,33,67,1,1,5,4,1,0,33,67
22/06/2017,2017,Ponte Preta,Cruzeiro,2.17,3.19,3.35,1.0,0.0,H,3,0,8,2,1,0,100,0,1,2,1,2,0,0,100,0
22/06/2017,2017,Corinthians,Bahia,1.49,3.92,6.99,3.0,0.0,H,3,0,6,2,1,0,75,25,0,2,0,2,0,0,75,25
22/06/2017,2017,Avai,Fluminense,2.9,3.12,2.46,0.0,3.0,A,1,0,2,1,0,0,33,67,1,2,5,7,0,1,33,67
22/06/2017,2017,Atletico-PR,Sao Paulo,2.44,3.02,3.04,1.0,0.0,H,0,2,1,5,0,2,0,33,0,2,2,4,0,0,0,33
22/06/2017,2017,Atletico-MG,Sport Recife,1.44,4.35,6.88,2.0,2.0,D,1,1,3,3,0,0,25,25,0,3,1,7,0,1,25,25
22/06/2017,2017,Palmeiras,Atletico GO,1.24,5.56,11.9,1.0,0.0,H,2,0,7,1,2,0,67,33,0,3,1,9,0,3,67,33
22/06/2017,2017,Botafogo RJ,Vasco,2.03,3.32,3.63,3.0,1.0,H,2,0,5,2,1,0,67,33,0,3,1,8,0,2,67,33
21/06/2017,2017,Vitoria,Santos,2.4,3.14,2.99,0.0,2.0,A,1,1,4,3,1,0,25,25,1,2,4,5,1,1,25,25
20/06/2017,2017,Cruzeiro,Gremio,2.24,3.12,3.27,3.0,3.0,D,2,1,3,2,1,1,67,0,2,1,11,7,2,0,67,0
18/06/2017,2017,Sport Recife,Vitoria,1.68,3.6,5.13,1.0,3.0,A,2,0,6,3,1,0,50,50,0,2,1,4,0,1,50,50
18/06/2017,2017,Sao Paulo,Atletico-MG,1.67,3.73,5.01,1.0,2.0,A,3,0,6,0,3,0,100,0,0,1,1,3,0,1,100,0
18/06/2017,2017,Fluminense,Flamengo RJ,3.53,3.3,2.08,2.0,2.0,D,1,1,3,4,0,1,50,25,0,1,2,4,0,1,50,25
18/06/2017,2017,Chapecoense-SC,Botafogo RJ,1.81,3.39,4.49,0.0,2.0,A,2,1,7,7,1,1,75,0,0,1,2,3,0,0,75,0
18/06/2017,2017,Bahia,Palmeiras,2.38,3.08,3.07,2.0,4.0,A,3,0,10,2,2,0,100,0,0,3,0,4,0,1,100,0
18/06/2017,2017,Coritiba,Corinthians,2.71,2.99,2.73,0.0,0.0,D,2,0,2,0,0,0,75,25,3,0,7,2,1,0,75,25
18/06/2017,2017,Santos,Ponte Preta,1.68,3.53,5.29,0.0,0.0,D,2,1,2,1,0,0,75,0,0,2,2,7,0,2,75,0
17/06/2017,2017,Vasco,Avai,1.46,4.08,7.16,1.0,0.0,H,2,1,7,8,0,1,75,0,0,3,1,6,0,2,75,0
17/06/2017,2017,Atletico GO,Atletico-PR,2.28,3.15,3.17,0.0,1.0,A,2,1,6,2,2,0,50,0,1,1,2,2,0,0,50,0
16/06/2017,2017,Fluminense,Gremio,2.45,3.15,2.89,0.0,2.0,A,2,0,6,4,0,0,67,33,2,1,11,7,2,0,67,33
15/06/2017,2017,Coritiba,Bahia,1.83,3.31,4.56,0.0,0.0,D,3,0,6,1,1,0,100,0,0,3,1,4,0,0,100,0
15/06/2017,2017,Santos,Palmeiras,2.23,3.23,3.2,1.0,0.0,H,2,1,2,1,0,0,67,0,0,3,0,4,0,1,67,0
15/06/2017,2017,Corinthians,Cruzeiro,1.82,3.33,4.59,1.0,0.0,H,2,0,6,3,1,0,67,33,1,1,2,2,0,0,67,33
14/06/2017,2017,Vitoria,Botafogo RJ,2.25,3.11,3.31,2.0,2.0,D,1,2,2,2,1,0,33,0,0,2,0,3,0,1,33,0
14/06/2017,2017,Sport Recife,Sao Paulo,2.38,3.19,2.96,0.0,0.0,D,2,0,7,4,1,0,67,33,0,3,2,5,0,0,67,33
14/06/2017,2017,Atletico-MG,Atletico-PR,1.57,3.85,5.82,0.0,1.0,A,1,1,4,4,0,0,33,33,0,2,3,8,0,1,33,33
14/06/2017,2017,Atletico GO,Avai,1.92,3.26,4.12,3.0,1.0,H,1,2,3,4,1,1,33,0,0,3,0,5,0,2,33,0
11/12/2016,2016,Vitoria,Palmeiras,1.88,3.46,4.0,1.0,2.0,A,2,1,7,3,1,0,44,22,1,1,3,3,0,0,44,22
11/12/2016,2016,Sport Recife,Figueirense,1.24,5.55,11.75,2.0,0.0,H,2,1,2,1,0,0,50,28,0,3,0,8,0,2,50,28
11/12/2016,2016,Sao Paulo,Santa Cruz,1.26,5.77,10.12,5.0,0.0,H,2,0,7,1,2,0,44,28,0,2,1,5,0,1,44,28
11/12/2016,2016,Santos,America MG,1.19,6.42,14.32,1.0,0.0,H,2,0,5,3,0,0,78,11,0,3,0,6,0,2,78,11
11/12/2016,2016,Ponte Preta,Coritiba,1.63,3.78,5.22,2.0,0.0,H,2,1,5,2,1,0,67,11,0,1,2,4,0,1,67,11
11/12/2016,2016,Gremio,Botafogo RJ,3.52,3.3,2.05,0.0,1.0,A,1,1,3,3,1,1,61,22,1,1,1,1,0,0,61,22
11/12/2016,2016,Fluminense,Internacional,3.9,3.47,1.9,1.0,1.0,D,0,1,4,5,0,0,44,28,0,2,0,2,0,0,44,28
11/12/2016,2016,Cruzeiro,Corinthians,2.39,3.28,2.87,3.0,2.0,H,1,0,6,4,1,0,33,39,0,1,3,7,0,1,33,39
11/12/2016,2016,Atletico-PR,Flamengo RJ,2.13,3.29,3.34,0.0,0.0,D,3,0,5,0,2,0,83,11,1,1,4,4,0,0,83,11
28/11/2016,2016,Coritiba,Vitoria,2.26,3.26,3.12,0.0,1.0,A,2,0,4,1,1,0,50,39,0,2,4,6,0,0,50,39
27/11/2016,2016,Santa Cruz,Gremio,2.34,3.31,2.93,5.0,1.0,H,1,1,4,4,0,0,33,11,0,0,2,2,0,0,33,11
27/11/2016,2016,Figueirense,Fluminense,2.94,3.14,2.42,1.0,0.0,H,0,1,2,3,0,0,33,50,0,2,3,6,0,1,33,50
27/11/2016,2016,Palmeiras,Chapecoense-SC,1.43,4.22,7.58,1.0,0.0,H,3,0,4,1,0,0,72,22,1,0,3,1,1,0,72,22
27/11/2016,2016,Internacional,Cruzeiro,1.67,3.58,5.22,1.0,0.0,H,1,0,4,3,0,0,44,28,2,1,2,1,0,0,44,28
27/11/2016,2016,Flamengo RJ,Santos,1.84,3.48,4.13,2.0,0.0,H,0,0,4,4,0,0,61,28,2,0,5,3,0,0,61,28
27/11/2016,2016,Atletico-MG,Sao Paulo,2.73,3.28,2.5,1.0,2.0,A,1,0,6,3,1,0,72,17,1,2,2,4,0,1,72,17
26/11/2016,2016,Corinthians,Atletico-PR,1.71,3.45,5.11,0.0,0.0,D,2,0,4,1,1,0,56,33,0,2,3,5,0,0,56,33
26/11/2016,2016,Botafogo RJ,Ponte Preta,1.71,3.51,5.02,1.0,1.0,D,1,1,3,4,0,1,56,22,0,2,1,4,0,1,56,22
26/11/2016,2016,America MG,Sport Recife,3.33,3.23,2.18,2.0,2.0,D,2,1,2,1,0,0,39,11,1,2,4,4,1,1,39,11
21/11/2016,2016,Corinthians,Internacional,2.08,3.15,3.68,1.0,0.0,H,1,0,3,1,1,0,53,35,0,2,0,2,0,0,53,35
20/11/2016,2016,Santa Cruz,Atletico-MG,2.28,3.48,2.9,3.0,3.0,D,1,2,3,5,0,1,35,6,0,2,2,5,0,1,35,6
20/11/2016,2016,Flamengo RJ,Coritiba,1.39,4.41,8.01,2.0,2.0,D,1,0,5,2,1,0,65,24,0,2,0,3,0,1,65,24
20/11/2016,2016,Chapecoense-SC,Sao Paulo,2.62,3.05,2.77,2.0,0.0,H,2,1,4,1,1,0,41,35,1,1,3,3,0,0,41,35
20/11/2016,2016,Vitoria,Figueirense,1.56,3.96,5.74,4.0,0.0,H,1,2,3,4,0,0,41,24,0,2,0,4,0,1,41,24
20/11/2016,2016,Ponte Preta,Fluminense,2.24,3.23,3.19,1.0,0.0,H,2,1,6,2,2,0,65,12,0,2,4,7,0,1,65,12
20/11/2016,2016,Palmeiras,Botafogo RJ,1.52,3.91,6.48,1.0,0.0,H,2,0,3,1,0,0,71,24,2,0,2,0,0,0,71,24
20/11/2016,2016,Gremio,America MG,1.51,3.99,6.38,3.0,0.0,H,1,1,1,3,0,1,59,24,0,3,0,6,0,2,59,24
20/11/2016,2016,Cruzeiro,Santos,2.14,3.34,3.29,2.0,2.0,D,2,0,6,2,2,0,35,35,3,0,4,1,0,0,35,35
20/11/2016,2016,Atletico-PR,Sport Recife,1.81,3.4,4.49,2.0,0.0,H,3,0,6,1,2,0,82,12,1,2,4,5,1,1,82,12
17/11/2016,2016,Internacional,Ponte Preta,1.52,3.77,6.65,1.0,1.0,D,2,0,4,2,0,0,47,24,0,3,0,5,0,2,47,24
17/11/2016,2016,Atletico-MG,Palmeiras,2.2,3.3,3.2,1.0,1.0,D,2,0,8,2,2,0,76,12,2,1,4,2,1,0,76,12
17/11/2016,2016,Sao Paulo,Gremio,1.94,3.18,4.16,1.0,1.0,D,2,1,6,1,2,0,47,24,1,0,2,1,0,0,47,24
17/11/2016,2016,Santos,Vitoria,1.4,4.59,7.12,3.0,2.0,H,2,0,4,2,0,0,76,12,0,2,2,5,0,1,76,12
16/11/2016,2016,Sport Recife,Cruzeiro,2.17,3.13,3.45,0.0,1.0,A,2,0,3,1,0,0,53,29,1,1,1,1,0,0,53,29
16/11/2016,2016,Figueirense,Corinthians,2.85,3.14,2.5,1.0,1.0,D,0,2,1,3,0,0,35,47,1,1,6,8,1,1,35,47
16/11/2016,2016,America MG,Flamengo RJ,6.78,4.12,1.47,0.0,1.0,A,2,1,2,2,0,1,41,12,1,1,5,5,0,0,41,12
16/11/2016,2016,Coritiba,Santa Cruz,1.41,4.43,7.39,1.0,0.0,H,1,0,3,1,1,0,47,41,0,2,1,7,0,2,47,41
16/11/2016,2016,Botafogo RJ,Chapecoense-SC,1.6,3.65,5.87,0.0,2.0,A,2,0,4,2,0,0,59,24,0,1,2,4,0,1,59,24
15/11/2016,2016,Fluminense,Atletico-PR,1.62,3.55,5.79,1.0,1.0,D,0,2,4,6,0,0,47,24,0,3,2,5,0,0,47,24
07/11/2016,2016,Gremio,Sport Recife,1.77,3.41,4.75,0.0,3.0,A,2,0,2,0,0,0,62,25,0,3,2,8,0,2,62,25
06/11/2016,2016,Coritiba,Atletico-MG,2.45,3.19,2.87,2.0,0.0,H,1,0,4,1,1,0,44,44,1,1,4,4,0,0,44,44
06/11/2016,2016,Chapecoense-SC,Figueirense,1.81,3.34,4.58,1.0,0.0,H,1,2,4,5,1,1,38,38,0,2,0,4,0,1,38,38
06/11/2016,2016,Vitoria,Atletico-PR,1.79,3.39,4.63,3.0,2.0,H,1,2,2,2,1,0,38,25,0,3,0,4,0,1,38,25
06/11/2016,2016,Santa Cruz,America MG,1.8,3.49,4.38,1.0,0.0,H,0,3,4,8,0,1,31,6,0,3,0,8,0,3,31,6
06/11/2016,2016,Palmeiras,Internacional,1.59,3.66,5.98,1.0,0.0,H,2,0,4,2,0,0,69,25,0,2,1,4,0,1,69,25
06/11/2016,2016,Cruzeiro,Fluminense,1.81,3.41,4.45,4.0,2.0,H,2,0,3,0,1,0,31,38,1,1,3,3,0,0,31,38
06/11/2016,2016,Ponte Preta,Santos,2.34,3.2,3.0,1.0,2.0,A,2,1,6,2,2,0,69,12,2,1,2,1,0,0,69,12
05/11/2016,2016,Sao Paulo,Corinthians,2.09,3.18,3.62,4.0,0.0,H,1,1,2,1,1,0,44,25,1,1,6,6,1,1,44,25
05/11/2016,2016,Flamengo RJ,Botafogo RJ,1.67,3.65,5.13,0.0,0.0,D,2,0,7,3,1,0,69,19,2,1,2,1,0,0,69,19
31/10/2016,2016,America MG,Sao Paulo,3.94,3.25,1.97,1.0,0.0,H,2,1,2,2,0,1,38,12,1,1,3,4,0,1,38,12
29/10/2016,2016,Santos,Palmeiras,2.3,3.25,3.05,1.0,0.0,H,2,0,5,2,1,0,75,12,3,0,7,3,1,0,75,12
29/10/2016,2016,Figueirense,Gremio,2.39,3.06,3.07,0.0,0.0,D,1,2,4,4,1,0,38,44,1,1,2,2,0,0,38,44
29/10/2016,2016,Internacional,Santa Cruz,1.33,4.66,9.56,1.0,1.0,D,3,0,4,1,0,0,50,19,0,3,1,9,0,3,50,19
29/10/2016,2016,Botafogo RJ,Coritiba,1.73,3.42,5.0,0.0,0.0,D,3,0,6,2,1,0,62,19,0,3,1,5,0,1,62,19
29/10/2016,2016,Corinthians,Chapecoense-SC,1.53,3.86,6.46,1.0,1.0,D,1,1,2,1,1,0,56,31,0,2,1,4,0,1,56,31
29/10/2016,2016,Atletico-PR,Cruzeiro,2.13,3.07,3.63,1.0,0.0,H,3,0,8,1,3,0,81,12,1,1,2,2,0,0,81,12
29/10/2016,2016,Atletico-MG,Flamengo RJ,2.23,3.36,3.09,2.0,2.0,D,3,0,9,1,3,0,81,6,1,1,3,3,0,0,81,6
28/10/2016,2016,Fluminense,Vitoria,1.59,3.88,5.46,2.0,2.0,D,1,2,5,5,1,0,50,19,1,2,4,4,1,1,50,19
27/10/2016,2016,Sport Recife,Ponte Preta,1.91,3.35,4.04,1.0,0.0,H,2,0,3,1,0,0,50,31,0,3,0,7,0,3,50,31
24/10/2016,2016,America MG,Atletico-PR,2.6,2.96,2.87,1.0,0.0,H,2,1,2,2,0,1,33,13,0,3,0,4,0,1,33,13
23/10/2016,2016,Chapecoense-SC,Santos,2.74,3.16,2.57,0.0,1.0,A,1,1,6,6,1,1,40,40,2,1,2,1,0,0,40,40
23/10/2016,2016,Atletico-MG,Figueirense,1.27,5.2,10.91,3.0,0.0,H,3,0,7,1,2,0,80,7,0,2,0,3,0,1,80,7
23/10/2016,2016,Coritiba,Fluminense,2.21,3.18,3.29,1.0,1.0,D,1,0,4,1,1,0,47,40,2,1,3,2,0,0,47,40
23/10/2016,2016,Vitoria,Cruzeiro,2.58,3.16,2.71,0.0,1.0,A,1,2,2,2,1,0,40,27,0,2,1,3,0,0,40,27
23/10/2016,2016,Palmeiras,Sport Recife,1.36,4.72,8.32,2.0,1.0,H,1,0,3,2,0,0,67,27,0,3,1,7,0,2,67,27
23/10/2016,2016,Gremio,Internacional,2.14,3.07,3.6,0.0,0.0,D,2,1,2,1,0,0,67,20,0,3,1,5,0,1,67,20
23/10/2016,2016,Flamengo RJ,Corinthians,1.64,3.67,5.29,2.0,2.0,D,3,0,7,1,2,0,73,13,1,1,5,5,1,1,73,13
22/10/2016,2016,Sao Paulo,Ponte Preta,1.9,3.34,4.09,2.0,0.0,H,1,1,1,1,0,0,40,27,0,2,2,7,0,2,40,27
20/10/2016,2016,Santa Cruz,Botafogo RJ,2.76,3.2,2.52,0.0,1.0,A,1,2,5,7,0,1,33,7,2,1,2,1,0,0,33,7
17/10/2016,2016,Fluminense,Sao Paulo,1.93,3.31,3.98,1.0,2.0,A,1,2,5,5,1,0,53,20,0,2,1,4,0,1,53,20
16/10/2016,2016,Sport Recife,Vitoria,1.81,3.55,4.16,1.0,0.0,H,1,1,2,2,0,0,47,33,2,1,5,3,1,1,47,33
16/10/2016,2016,Santos,Gremio,1.61,3.71,5.5,1.0,1.0,D,3,0,7,3,1,0,80,7,1,2,1,4,0,1,80,7
16/10/2016,2016,Ponte Preta,Santa Cruz,1.58,3.84,5.59,3.0,0.0,H,2,1,6,2,2,0,67,13,0,3,3,9,0,2,67,13
16/10/2016,2016,Corinthians,America MG,1.33,4.82,8.85,2.0,0.0,H,0,2,0,3,0,1,53,33,0,2,2,8,0,2,53,33
16/10/2016,2016,Internacional,Flamengo RJ,2.57,3.06,2.81,2.0,1.0,H,2,1,2,1,0,0,47,20,1,0,3,2,0,0,47,20
16/10/2016,2016,Figueirense,Palmeiras,4.65,3.46,1.77,1.0,2.0,A,1,1,5,4,1,0,40,47,3,0,7,2,2,0,40,47
16/10/2016,2016,Cruzeiro,Chapecoense-SC,1.45,4.09,7.42,0.0,0.0,D,2,0,4,1,1,0,33,33,1,2,3,5,0,1,33,33
16/10/2016,2016,Botafogo RJ,Atletico-MG,2.57,3.15,2.75,3.0,2.0,H,2,1,3,1,1,0,60,20,1,0,3,2,0,0,60,20
16/10/2016,2016,Atletico-PR,Coritiba,2.88,2.91,2.63,2.0,0.0,H,3,0,7,1,2,0,80,13,1,2,2,3,0,0,80,13
14/10/2016,2016,Sao Paulo,Santos,2.46,3.09,2.93,0.0,1.0,A,2,0,4,1,1,0,43,29,1,2,2,3,0,0,43,29
14/10/2016,2016,Gremio,Atletico-PR,1.54,3.66,6.87,1.0,0.0,H,1,1,1,1,0,0,64,21,0,3,0,4,0,1,64,21
14/10/2016,2016,Fluminense,Flamengo RJ,3.17,3.16,2.28,1.0,2.0,A,2,1,8,5,2,0,57,21,1,0,3,2,0,0,57,21
13/10/2016,2016,Ponte Preta,Vitoria,1.67,3.64,5.04,2.0,0.0,H,1,1,5,3,1,0,64,14,2,1,6,3,1,0,64,14
13/10/2016,2016,Palmeiras,Cruzeiro,1.73,3.58,4.69,0.0,0.0,D,2,0,5,3,0,0,71,21,1,2,3,3,1,0,71,21
13/10/2016,2016,Atletico-MG,America MG,1.32,4.95,8.83,3.0,0.0,H,3,0,6,2,1,0,79,7,0,1,3,6,0,1,79,7
13/10/2016,2016,Santa Cruz,Corinthians,4.27,3.48,1.82,2.0,4.0,A,1,1,5,5,0,0,36,7,0,2,2,5,0,1,36,7
13/10/2016,2016,Botafogo RJ,Internacional,1.95,3.21,4.07,1.0,0.0,H,2,1,3,1,1,0,57,21,0,3,2,6,0,1,57,21
12/10/2016,2016,Coritiba,Figueirense,1.5,3.83,6.9,0.0,0.0,D,2,0,8,1,2,0,50,36,0,3,1,6,0,2,50,36
12/10/2016,2016,Chapecoense-SC,Sport Recife,1.94,3.36,3.91,3.0,0.0,H,1,1,4,6,0,1,36,43,0,3,1,7,0,2,36,43
09/10/2016,2016,Flamengo RJ,Santa Cruz,1.36,4.74,7.85,3.0,0.0,H,3,0,6,2,1,0,71,14,0,3,6,11,0,2,71,14
09/10/2016,2016,Figueirense,Botafogo RJ,2.57,3.09,2.8,0.0,1.0,A,2,0,6,3,1,0,43,50,2,1,3,1,1,0,43,50
09/10/2016,2016,America MG,Palmeiras,7.37,4.24,1.43,0.0,2.0,A,2,1,2,2,0,1,36,14,2,0,5,2,1,0,36,14
09/10/2016,2016,Cruzeiro,Ponte Preta,1.67,3.64,5.1,2.0,0.0,H,1,1,2,3,0,1,29,36,0,2,3,7,0,1,29,36
06/10/2016,2016,Internacional,Coritiba,1.77,3.31,4.95,1.0,0.0,H,2,1,3,2,0,0,43,21,1,2,2,3,0,0,43,21
06/10/2016,2016,Sport Recife,Sao Paulo,2.14,3.2,3.45,1.0,1.0,D,2,1,6,4,1,0,50,29,0,3,1,5,0,1,50,29
06/10/2016,2016,Santos,Fluminense,1.95,3.34,3.89,2.0,1.0,H,3,0,7,3,1,0,79,7,2,1,2,1,0,0,79,7
06/10/2016,2016,Corinthians,Atletico-MG,1.91,3.49,3.88,0.0,0.0,D,1,2,3,3,1,1,57,29,1,1,5,6,0,1,57,29
05/10/2016,2016,Vitoria,Gremio,2.09,3.28,3.47,0.0,1.0,A,1,2,3,3,1,0,43,29,0,3,0,8,0,2,43,29
05/10/2016,2016,Atletico-PR,Chapecoense-SC,1.95,3.14,4.2,3.0,1.0,H,3,0,6,1,1,0,79,14,1,1,4,4,0,0,79,14
04/10/2016,2016,Coritiba,America MG,1.52,3.84,6.6,3.0,0.0,H,2,0,7,2,1,0,46,38,0,1,4,5,0,0,46,38
04/10/2016,2016,Santa Cruz,Palmeiras,3.01,3.19,2.35,2.0,3.0,A,1,1,3,3,0,0,38,8,2,0,4,0,2,0,38,8
02/10/2016,2016,Internacional,Figueirense,1.44,4.11,7.64,1.0,0.0,H,1,1,3,3,0,0,38,23,0,3,3,8,0,2,38,23
01/10/2016,2016,Cruzeiro,Gremio,1.64,3.69,5.22,1.0,0.0,H,1,1,3,3,1,1,23,38,0,3,1,9,0,2,23,38
01/10/2016,2016,Ponte Preta,Atletico-MG,2.23,3.25,3.2,1.0,2.0,A,2,0,6,1,2,0,69,15,0,1,4,6,0,1,69,15
01/10/2016,2016,Botafogo RJ,Corinthians,2.3,3.09,3.21,2.0,0.0,H,2,1,3,2,0,0,54,23,0,2,2,5,0,1,54,23
01/10/2016,2016,Sao Paulo,Flamengo RJ,2.4,3.18,2.93,0.0,0.0,D,2,0,4,1,1,0,46,23,2,0,6,3,1,0,46,23
01/10/2016,2016,Santos,Atletico-PR,1.56,3.69,6.43,2.0,0.0,H,2,1,5,4,0,0,77,8,0,3,0,3,0,0,77,8
01/10/2016,2016,Chapecoense-SC,Vitoria,1.91,3.34,4.06,1.0,4.0,A,1,1,4,5,0,1,38,46,1,2,3,4,0,0,38,46
01/10/2016,2016,Fluminense,Sport Recife,1.68,3.6,5.04,3.0,1.0,H,2,1,8,6,1,0,54,23,0,3,0,7,0,2,54,23
25/09/2016,2016,Atletico-MG,Internacional,1.68,3.6,5.07,3.0,1.0,H,3,0,4,1,0,0,77,8,0,2,2,4,0,0,77,8
25/09/2016,2016,Vitoria,Sao Paulo,2.34,3.22,2.99,2.0,0.0,H,1,2,3,4,0,0,38,31,0,2,2,4,0,0,38,31
25/09/2016,2016,Gremio,Chapecoense-SC,1.59,3.69,5.9,1.0,0.0,H,0,1,1,2,0,0,62,23,2,0,6,4,0,0,62,23
25/09/2016,2016,Flamengo RJ,Cruzeiro,1.84,3.53,4.1,2.0,1.0,H,3,0,6,2,1,0,69,15,2,1,4,2,1,0,69,15
25/09/2016,2016,Corinthians,Fluminense,1.74,3.38,5.01,0.0,1.0,A,2,1,5,3,1,1,62,31,2,1,2,1,0,0,62,31
25/09/2016,2016,Figueirense,Santa Cruz,2.43,3.12,2.96,3.0,1.0,H,1,1,4,4,0,0,38,54,0,3,5,10,0,2,38,54
