Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
20/10/2018,2018,Kortrijk,St Truiden,2.04,3.6,3.3,3,1,H,0,2,5,8,0,1,0,25,1,1,4,4,0,0,0,25
20/10/2018,2018,Genk,Eupen,1.16,7.5,13.0,2,1,H,3,0,8,2,1,0,80,20,2,0,4,1,1,0,80,20
20/10/2018,2018,Antwerp,Lokeren,1.36,4.5,9.0,2,1,H,2,0,8,3,1,0,40,60,0,3,3,6,0,0,40,60
19/10/2018,2018,Club Brugge,Waasland-Beveren,1.18,7.5,12.0,1,1,D,3,0,8,2,1,0,100,0,1,2,5,4,1,0,100,0
07/10/2018,2018,Waregem,Anderlecht,3.5,3.6,2.0,1,2,A,1,2,6,7,1,2,25,25,1,2,3,4,0,0,25,25
07/10/2018,2018,Standard,Club Brugge,2.62,3.3,2.6,3,1,H,1,0,3,2,0,0,50,50,2,0,10,3,2,0,50,50
07/10/2018,2018,Gent,Genk,2.8,3.5,2.37,1,5,A,1,2,3,7,0,1,40,20,2,0,10,5,2,0,40,20
06/10/2018,2018,Waasland-Beveren,Oostende,2.5,3.4,2.7,1,1,D,0,0,3,3,0,0,0,100,2,1,4,3,0,0,0,100
06/10/2018,2018,St Truiden,Mouscron,1.53,4.2,5.75,3,1,H,2,0,4,1,1,0,50,50,0,2,1,5,0,2,50,50
06/10/2018,2018,Lokeren,Kortrijk,2.7,3.4,2.5,1,3,A,1,1,1,3,0,1,25,25,2,1,4,1,2,0,25,25
06/10/2018,2018,Eupen,Antwerp,3.75,3.4,2.0,1,2,A,1,2,5,6,0,0,25,0,1,1,2,3,0,1,25,0
05/10/2018,2018,Cercle Brugge,Charleroi,2.9,3.2,2.45,2,1,H,1,2,5,9,1,2,50,0,0,1,2,4,0,1,50,0
30/09/2018,2018,Oostende,Standard,4.2,3.75,1.8,1,3,A,1,1,4,4,1,1,50,25,1,2,5,4,1,0,50,25
30/09/2018,2018,Antwerp,Gent,2.5,3.4,2.7,2,2,D,2,0,7,2,1,0,50,50,2,1,8,5,1,0,50,50
30/09/2018,2018,Anderlecht,St Truiden,1.44,4.5,6.5,0,0,D,2,0,5,2,1,0,75,25,1,1,6,6,0,0,75,25
29/09/2018,2018,Mouscron,Waasland-Beveren,2.04,3.5,3.4,0,3,A,1,2,1,2,0,0,25,0,0,3,3,8,0,1,25,0
29/09/2018,2018,Genk,Waregem,1.36,4.75,8.0,4,0,H,3,0,7,3,1,0,75,25,0,3,3,11,0,3,75,25
29/09/2018,2018,Club Brugge,Cercle Brugge,1.3,5.75,8.5,4,0,H,3,0,7,2,1,0,100,0,0,1,1,2,0,0,100,0
29/09/2018,2018,Charleroi,Lokeren,1.55,4.33,5.25,2,1,H,1,2,4,5,1,1,25,0,0,2,3,5,0,0,25,0
28/09/2018,2018,Kortrijk,Eupen,1.9,3.6,3.75,1,3,A,0,2,5,9,0,1,0,33,1,1,1,4,0,1,0,33
23/09/2018,2018,Gent,Club Brugge,2.8,3.4,2.4,0,4,A,2,1,7,4,1,0,50,25,2,0,7,3,1,0,50,25
23/09/2018,2018,Cercle Brugge,Genk,5.0,3.8,1.66,2,5,A,2,1,6,6,1,1,67,0,2,0,9,3,2,0,67,0
23/09/2018,2018,Anderlecht,Standard,2.1,3.5,3.3,2,1,H,2,0,8,3,2,0,67,33,1,1,4,2,1,0,67,33
22/09/2018,2018,Waasland-Beveren,Charleroi,3.2,3.6,2.1,1,1,D,0,0,2,2,0,0,0,100,1,1,5,4,1,1,0,100
22/09/2018,2018,St Truiden,Antwerp,2.8,3.4,2.4,2,0,H,1,0,2,1,0,0,33,67,2,0,3,1,0,0,33,67
22/09/2018,2018,Lokeren,Mouscron,2.04,3.6,3.4,0,0,D,1,2,1,7,0,2,33,0,0,3,2,7,0,2,33,0
22/09/2018,2018,Eupen,Oostende,2.25,3.5,3.0,1,2,A,1,2,5,8,0,1,33,0,1,2,4,7,0,1,33,0
21/09/2018,2018,Waregem,Kortrijk,1.64,4.2,4.75,0,2,A,1,1,8,7,1,1,33,33,1,2,2,4,1,1,33,33
16/09/2018,2018,Mouscron,Kortrijk,3.1,3.4,2.25,1,0,H,0,3,0,3,0,0,0,0,1,1,2,3,1,1,0,0
16/09/2018,2018,Gent,St Truiden,1.5,4.33,6.0,1,2,A,2,0,7,3,1,0,67,33,0,1,5,6,0,0,67,33
16/09/2018,2018,Antwerp,Waregem,1.9,3.5,4.0,5,1,H,1,0,2,1,0,0,33,67,0,2,3,7,0,2,33,67
15/09/2018,2018,Oostende,Cercle Brugge,2.1,3.4,3.4,1,1,D,2,1,5,4,1,1,67,0,0,1,0,1,0,0,67,0
15/09/2018,2018,Genk,Anderlecht,1.85,4.0,3.6,1,0,H,2,0,7,4,1,0,67,33,2,1,7,4,1,0,67,33
14/09/2018,2018,Club Brugge,Lokeren,1.16,7.5,13.0,2,1,H,3,0,10,3,2,0,100,0,0,2,4,6,0,0,100,0
11/03/18,2017,St Truiden,Club Brugge,4.75,3.79,1.7,0,1,A,2,1,3,2,1,1,57,21,0,1,2,4,0,1,57,21
11/03/18,2017,Oostende,Standard,3.29,3.6,2.1,2,3,A,2,1,6,3,2,0,43,0,1,1,5,3,1,0,43,0
11/03/18,2017,Mechelen,Waasland-Beveren,1.5,4.33,6.0,2,0,H,1,1,2,3,0,1,29,29,1,0,6,5,0,0,29,29
11/03/18,2017,Lokeren,Waregem,2.54,3.29,2.7,0,2,A,0,3,1,6,0,1,14,29,1,1,4,5,0,1,14,29
11/03/18,2017,Kortrijk,Charleroi,2.39,3.39,2.79,2,0,H,1,1,4,1,1,0,43,36,0,1,4,5,0,0,43,36
11/03/18,2017,Genk,Gent,2.1,3.5,3.25,1,2,A,2,0,8,2,2,0,29,43,1,0,4,3,0,0,29,43
11/03/18,2017,Eupen,Mouscron,1.61,3.79,5.5,4,0,H,2,0,5,3,0,0,36,36,1,2,8,9,1,1,36,36
11/03/18,2017,Anderlecht,Antwerp,1.55,4.0,5.75,2,1,H,1,0,9,7,1,0,57,21,0,2,1,9,0,2,57,21
03/03/18,2017,Waregem,Anderlecht,3.25,3.29,2.2,2,3,A,2,0,6,4,0,0,36,14,0,2,3,6,0,1,36,14
03/03/18,2017,Waasland-Beveren,Genk,3.25,3.29,2.2,0,1,A,0,1,4,5,0,0,43,21,2,0,5,3,0,0,43,21
03/03/18,2017,Standard,Mechelen,1.57,4.0,5.5,3,2,H,1,0,8,7,0,0,43,50,0,1,4,6,0,1,43,50
03/03/18,2017,Mouscron,Lokeren,2.29,3.25,3.1,1,2,A,0,2,2,6,0,1,36,29,1,1,6,6,0,0,36,29
03/03/18,2017,Gent,Oostende,1.6,3.79,5.75,2,3,A,2,0,7,2,2,0,64,21,0,1,3,4,0,0,64,21
03/03/18,2017,Club Brugge,Kortrijk,1.33,5.5,7.5,2,1,H,1,0,8,7,0,0,86,14,3,0,6,0,2,0,86,14
03/03/18,2017,Charleroi,St Truiden,2.0,3.39,3.75,0,0,D,0,0,3,3,0,0,43,50,0,2,1,6,0,2,43,50
03/03/18,2017,Antwerp,Eupen,1.9,3.5,4.0,2,0,H,0,1,2,3,0,0,21,50,0,2,2,4,0,0,21,50
25/02/18,2017,Standard,Club Brugge,2.37,3.29,3.0,1,1,D,2,0,10,8,0,0,46,46,0,1,3,5,0,1,46,46
25/02/18,2017,Kortrijk,Waregem,2.29,3.29,3.1,0,1,A,2,0,6,1,1,0,46,38,1,1,5,5,1,1,46,38
25/02/18,2017,Anderlecht,Mouscron,1.33,5.0,8.5,5,3,H,1,0,5,4,0,0,54,23,1,2,5,6,1,1,54,23
24/02/18,2017,Waasland-Beveren,Gent,3.29,3.29,2.2,1,2,A,1,0,6,4,1,0,46,23,0,1,2,3,0,0,46,23
24/02/18,2017,Oostende,St Truiden,1.95,3.5,3.79,2,0,H,2,1,6,4,1,0,38,0,0,2,2,7,0,2,38,0
24/02/18,2017,Mechelen,Charleroi,2.2,3.25,3.25,1,1,D,1,2,1,4,0,2,31,23,1,1,7,4,1,0,31,23
24/02/18,2017,Eupen,Lokeren,2.1,3.29,3.5,3,2,H,2,0,3,1,0,0,31,38,1,1,4,6,0,1,31,38
23/02/18,2017,Genk,Antwerp,1.75,3.5,4.75,4,0,H,1,1,4,3,1,0,23,46,1,1,4,5,1,1,23,46
18/02/18,2017,Mouscron,Waasland-Beveren,2.5,3.29,2.75,2,2,D,1,2,2,5,0,1,38,23,1,1,4,4,0,0,38,23
18/02/18,2017,Gent,Mechelen,1.55,4.0,5.75,2,2,D,3,0,8,0,3,0,69,15,0,2,2,6,0,2,69,15
18/02/18,2017,Charleroi,Standard,2.6,3.29,2.62,1,1,D,1,0,4,2,1,0,46,46,1,2,5,4,1,0,46,46
17/02/18,2017,Waregem,Eupen,1.57,4.0,6.0,3,2,H,1,1,3,6,0,1,31,15,0,2,2,4,0,0,31,15
17/02/18,2017,Lokeren,Kortrijk,2.5,3.25,2.79,0,1,A,1,2,3,5,1,1,15,31,2,1,6,2,2,0,15,31
17/02/18,2017,Club Brugge,Genk,1.6,3.79,5.5,2,2,D,2,0,10,7,1,0,92,8,3,0,5,2,0,0,92,8
17/02/18,2017,Antwerp,Oostende,2.14,3.39,3.29,0,0,D,0,1,4,5,0,0,23,46,1,1,6,5,1,0,23,46
16/02/18,2017,St Truiden,Anderlecht,3.1,3.39,2.25,1,0,H,1,2,2,5,1,2,54,23,1,1,4,5,0,1,54,23
11/02/18,2017,Waasland-Beveren,Club Brugge,4.33,4.0,1.72,1,1,D,1,1,6,6,1,1,50,17,1,1,5,4,1,1,50,17
11/02/18,2017,Standard,Mouscron,1.28,5.0,11.0,4,3,H,1,0,7,6,0,0,42,50,1,2,4,6,1,2,42,50
11/02/18,2017,Charleroi,Lokeren,1.64,3.6,5.5,1,1,D,1,0,4,2,1,0,50,42,2,1,5,6,0,1,50,42
10/02/18,2017,Oostende,Anderlecht,3.25,3.39,2.14,2,0,H,1,2,5,6,0,0,33,0,1,1,4,8,0,1,33,0
10/02/18,2017,Mechelen,Eupen,2.1,3.39,3.39,1,0,H,0,3,0,7,0,3,25,25,0,2,2,4,0,0,25,25
10/02/18,2017,Kortrijk,Antwerp,2.39,3.25,2.89,4,0,H,2,0,4,1,1,0,42,42,2,0,6,2,1,0,42,42
10/02/18,2017,Gent,St Truiden,1.57,4.0,5.75,3,0,H,3,0,6,0,2,0,67,17,0,1,3,5,0,1,67,17
09/02/18,2017,Genk,Waregem,1.7,3.75,4.75,3,1,H,0,2,3,5,0,0,17,50,1,1,5,4,1,0,17,50
04/02/18,2017,Waregem,Oostende,2.04,3.75,3.25,1,1,D,1,2,3,7,0,1,33,8,1,2,5,5,1,0,33,8
04/02/18,2017,Club Brugge,Charleroi,1.44,4.33,7.0,3,3,D,3,0,12,4,2,0,100,0,1,2,4,2,1,0,100,0
04/02/18,2017,Anderlecht,Mechelen,1.39,4.5,7.5,2,2,D,2,0,4,2,0,0,58,17,0,3,0,6,0,3,58,17
03/02/18,2017,St Truiden,Kortrijk,1.85,3.6,4.0,0,2,A,1,1,3,4,1,1,58,25,2,1,7,4,1,0,58,25
03/02/18,2017,Mouscron,Genk,3.79,3.29,2.0,0,1,A,2,1,3,4,0,1,42,25,2,0,5,3,0,0,42,25
03/02/18,2017,Lokeren,Standard,3.79,3.29,2.0,0,3,A,1,1,4,3,1,0,17,33,0,3,3,7,0,1,17,33
03/02/18,2017,Eupen,Gent,3.6,3.5,2.0,1,1,D,2,0,2,0,0,0,33,33,0,1,1,2,0,0,33,33
02/02/18,2017,Antwerp,Waasland-Beveren,2.0,3.39,3.75,1,2,A,0,1,4,5,0,0,25,50,0,1,3,4,0,0,25,50
28/01/18,2017,Standard,Anderlecht,2.39,3.39,2.87,3,3,D,1,0,4,3,0,0,45,45,2,1,3,6,0,1,45,45
28/01/18,2017,Oostende,Lokeren,1.75,3.75,4.33,2,3,A,1,2,3,4,0,0,36,0,1,2,3,7,0,2,36,0
28/01/18,2017,Gent,Club Brugge,2.62,3.39,2.54,2,0,H,3,0,6,1,1,0,64,18,1,0,7,4,1,0,64,18
27/01/18,2017,Waasland-Beveren,Waregem,2.37,3.39,2.87,2,2,D,2,1,7,5,2,1,55,9,1,1,4,3,1,0,55,9
27/01/18,2017,Kortrijk,Eupen,2.04,3.29,3.6,0,0,D,3,0,8,2,2,0,45,36,0,2,3,5,0,0,45,36
27/01/18,2017,Genk,St Truiden,1.5,4.33,6.0,1,1,D,0,2,3,5,0,0,18,45,0,1,2,4,0,1,18,45
27/01/18,2017,Charleroi,Antwerp,1.95,3.29,4.0,1,1,D,1,0,4,2,1,0,55,36,2,0,6,2,1,0,55,36
26/01/18,2017,Mechelen,Mouscron,1.8,3.5,4.5,0,2,A,1,2,3,7,0,2,27,27,0,3,2,7,0,2,27,27
25/01/18,2017,Club Brugge,Oostende,1.44,4.5,6.5,3,2,H,3,0,12,3,3,0,100,0,1,1,4,3,1,0,100,0
24/01/18,2017,Lokeren,Genk,4.0,3.39,1.9,1,2,A,1,1,4,3,1,0,18,36,1,1,5,5,0,0,18,36
24/01/18,2017,Eupen,Charleroi,2.6,3.1,2.79,1,0,H,1,0,3,2,0,0,27,36,2,1,7,2,2,0,27,36
24/01/18,2017,Antwerp,Gent,3.2,3.25,2.25,1,1,D,1,1,4,4,0,0,27,45,1,1,1,1,0,0,27,45
24/01/18,2017,Anderlecht,Waasland-Beveren,1.39,4.75,7.0,2,2,D,2,1,3,3,0,1,64,9,0,2,2,6,0,1,64,9
23/01/18,2017,Waregem,Standard,2.75,3.29,2.5,2,1,H,0,3,1,7,0,1,27,9,1,2,4,5,1,1,27,9
23/01/18,2017,St Truiden,Mechelen,2.14,3.39,3.29,2,0,H,0,1,1,4,0,1,55,27,1,2,1,4,0,2,55,27
23/01/18,2017,Mouscron,Kortrijk,2.29,3.39,3.0,0,3,A,2,0,4,2,0,0,45,27,1,2,5,6,0,0,45,27
21/01/18,2017,Gent,Lokeren,1.3,5.5,9.0,3,0,H,3,0,6,2,1,0,60,20,1,1,3,4,0,1,60,20
21/01/18,2017,Genk,Anderlecht,2.54,3.29,2.7,0,1,A,0,2,3,6,0,1,20,50,2,1,4,7,0,1,20,50
21/01/18,2017,Antwerp,Club Brugge,5.5,3.6,1.64,2,2,D,1,1,2,2,0,0,30,40,1,0,5,2,1,0,30,40
20/01/18,2017,Waasland-Beveren,St Truiden,2.0,3.5,3.6,3,1,H,1,2,4,6,1,2,50,10,0,0,2,2,0,0,50,10
20/01/18,2017,Standard,Eupen,1.5,4.33,6.0,3,2,H,0,0,2,2,0,0,40,50,0,2,1,3,0,0,40,50
20/01/18,2017,Oostende,Kortrijk,1.66,3.75,5.0,2,1,H,1,2,2,3,0,0,30,0,1,2,4,8,0,1,30,0
20/01/18,2017,Mechelen,Waregem,2.14,3.39,3.25,0,2,A,2,1,5,5,1,1,30,30,0,2,4,6,0,0,30,30
19/01/18,2017,Charleroi,Mouscron,1.6,4.0,5.5,2,0,H,1,0,4,2,1,0,50,40,0,3,3,8,0,2,50,40
16/01/18,2017,Oostende,Genk,2.75,3.25,2.54,1,2,A,2,1,5,3,1,0,33,0,1,1,4,4,0,0,33,0
27/12/17,2017,St Truiden,Antwerp,2.0,3.39,3.75,0,3,A,0,0,5,5,0,0,60,30,2,0,4,2,0,0,60,30
27/12/17,2017,Kortrijk,Standard,3.2,3.29,2.25,2,1,H,3,0,9,3,2,0,40,40,1,2,3,4,1,1,40,40
26/12/17,2017,Waregem,Charleroi,2.54,3.39,2.62,0,4,A,0,3,1,4,0,0,30,10,2,1,5,2,2,0,30,10
26/12/17,2017,Lokeren,Mechelen,2.75,3.29,2.5,2,0,H,0,2,2,6,0,1,10,40,1,1,1,2,0,1,10,40
26/12/17,2017,Eupen,Waasland-Beveren,2.25,3.6,2.87,1,0,H,0,1,2,3,0,0,20,40,0,2,2,8,0,2,20,40
26/12/17,2017,Club Brugge,Mouscron,1.16,7.0,15.0,4,2,H,3,0,11,3,2,0,100,0,0,3,1,6,0,2,100,0
26/12/17,2017,Anderlecht,Gent,2.0,3.39,3.75,1,0,H,2,1,6,3,1,1,60,10,2,0,4,0,1,0,60,10
23/12/17,2017,Standard,St Truiden,1.61,3.75,5.5,1,1,D,0,0,1,1,0,0,44,44,0,1,3,4,0,0,44,44
23/12/17,2017,Mouscron,Waregem,2.79,3.39,2.39,2,1,H,1,1,3,3,0,0,40,30,0,2,5,8,0,1,40,30
23/12/17,2017,Genk,Kortrijk,1.44,4.2,7.5,2,3,A,0,1,1,3,0,1,22,56,0,3,1,8,0,2,22,56
22/12/17,2017,Waasland-Beveren,Oostende,2.37,3.29,2.89,1,3,A,2,1,5,3,2,1,56,11,0,1,1,2,0,0,56,11
22/12/17,2017,Anderlecht,Eupen,1.33,5.25,8.0,1,0,H,1,1,5,3,1,1,56,11,0,1,5,6,0,0,56,11
21/12/17,2017,Gent,Charleroi,1.72,3.6,4.75,1,0,H,3,0,6,2,1,0,56,22,3,0,8,2,3,0,56,22
21/12/17,2017,Antwerp,Lokeren,1.72,3.6,4.75,1,2,A,1,1,2,3,0,1,33,44,0,1,1,3,0,1,33,44
20/12/17,2017,Mechelen,Club Brugge,4.2,3.6,1.83,0,3,A,2,1,5,4,1,1,33,33,0,1,2,4,0,1,33,33
17/12/17,2017,Waregem,Antwerp,1.85,3.39,4.33,1,2,A,1,2,2,3,0,0,33,11,1,0,4,3,0,0,33,11
17/12/17,2017,Club Brugge,Anderlecht,2.0,3.5,3.6,5,0,H,3,0,9,3,2,0,100,0,3,0,7,4,0,0,100,0
17/12/17,2017,Charleroi,Genk,2.37,3.5,2.79,1,1,D,2,0,5,2,1,0,56,33,1,1,3,3,0,0,56,33
16/12/17,2017,Standard,Gent,2.2,3.2,3.39,0,0,D,1,0,4,2,1,0,50,38,2,1,5,2,1,0,50,38
16/12/17,2017,Lokeren,Waasland-Beveren,2.75,3.29,2.5,1,1,D,0,3,1,8,0,2,11,33,0,3,2,10,0,3,11,33
16/12/17,2017,Kortrijk,Mechelen,2.54,3.39,2.62,2,0,H,2,0,7,3,1,0,33,44,1,1,1,2,0,1,33,44
16/12/17,2017,Eupen,St Truiden,2.25,3.5,3.0,0,0,D,0,2,4,6,0,0,22,33,0,2,4,8,0,1,22,33
15/12/17,2017,Mouscron,Oostende,3.5,3.39,2.04,1,0,H,0,1,4,5,0,0,33,33,1,0,4,1,1,0,33,33
10/12/17,2017,St Truiden,Waregem,2.1,3.5,3.29,1,1,D,1,0,5,4,0,0,67,22,0,3,4,9,0,2,67,22
10/12/17,2017,Club Brugge,Lokeren,1.25,5.75,11.0,3,1,H,3,0,10,3,2,0,100,0,1,0,2,0,1,0,100,0
10/12/17,2017,Anderlecht,Charleroi,1.39,4.33,8.5,1,3,A,2,0,6,0,2,0,62,12,2,1,5,4,2,1,62,12
09/12/17,2017,Oostende,Mechelen,1.8,3.75,4.2,0,1,A,3,0,8,2,2,0,38,0,0,2,1,4,0,1,38,0
09/12/17,2017,Gent,Kortrijk,1.3,5.5,9.0,2,1,H,3,0,7,1,2,0,50,25,0,3,1,8,0,2,50,25
09/12/17,2017,Genk,Eupen,1.44,4.75,6.0,1,1,D,1,1,2,2,1,1,25,50,0,2,4,8,0,1,25,50
09/12/17,2017,Antwerp,Mouscron,1.6,3.79,5.75,1,0,H,0,1,1,3,0,1,25,50,0,3,1,6,0,2,25,50
08/12/17,2017,Waasland-Beveren,Standard,2.75,3.5,2.39,3,1,H,2,1,4,3,1,1,50,12,1,1,2,1,1,0,50,12
03/12/17,2017,Waregem,Gent,3.29,3.6,2.04,0,1,A,1,2,4,7,0,1,38,12,1,1,5,3,1,0,38,12
03/12/17,2017,Standard,Antwerp,1.53,3.79,6.5,1,1,D,2,0,6,2,2,0,57,29,1,1,3,3,0,0,57,29
03/12/17,2017,Eupen,Club Brugge,5.25,4.2,1.57,2,2,D,1,2,6,5,1,0,25,25,1,1,3,4,0,1,25,25
02/12/17,2017,Mouscron,St Truiden,2.5,3.39,2.7,1,1,D,0,2,4,7,0,1,38,25,0,2,4,8,0,1,38,25
02/12/17,2017,Mechelen,Genk,3.1,3.5,2.2,3,2,H,1,2,5,6,1,1,25,38,2,0,2,0,0,0,25,38
02/12/17,2017,Lokeren,Anderlecht,7.0,4.0,1.5,1,2,A,0,2,1,7,0,2,12,38,3,0,9,6,0,0,12,38
02/12/17,2017,Kortrijk,Waasland-Beveren,2.6,3.5,2.54,4,1,H,1,0,4,3,0,0,25,50,1,2,6,8,1,2,25,50
01/12/17,2017,Charleroi,Oostende,1.9,3.6,3.75,1,1,D,2,0,6,3,1,0,62,25,1,1,3,1,1,0,62,25
26/11/17,2017,Genk,Standard,1.85,3.5,4.2,0,2,A,1,0,3,1,1,0,29,57,1,1,3,2,1,0,29,57
26/11/17,2017,Club Brugge,Waregem,1.36,5.0,7.5,3,2,H,3,0,8,1,2,0,100,0,0,3,2,9,0,3,100,0
26/11/17,2017,Anderlecht,Kortrijk,1.25,6.0,10.0,4,0,H,1,1,2,1,1,0,57,14,0,3,2,7,0,2,57,14
25/11/17,2017,Waasland-Beveren,Charleroi,2.45,3.2,2.87,0,2,A,3,0,7,1,2,0,57,14,1,1,4,5,1,1,57,14
25/11/17,2017,St Truiden,Lokeren,1.75,3.75,4.33,0,0,D,2,0,6,4,0,0,75,12,2,0,5,1,2,0,75,12
25/11/17,2017,Oostende,Eupen,1.72,4.0,4.2,1,0,H,2,1,9,5,2,0,29,0,0,1,6,9,0,1,29,0
25/11/17,2017,Antwerp,Mechelen,2.14,3.39,3.29,0,0,D,1,1,4,3,1,1,29,43,0,3,2,8,0,2,29,43
24/11/17,2017,Gent,Mouscron,1.3,5.25,9.5,3,1,H,3,0,6,0,2,0,43,29,0,2,1,4,0,1,43,29
19/11/17,2017,Waregem,Genk,2.79,3.25,2.5,0,1,A,1,2,5,9,0,2,43,14,1,0,4,3,0,0,43,14
19/11/17,2017,Lokeren,Gent,4.2,3.6,1.83,0,3,A,0,1,2,5,0,1,14,43,0,2,3,5,0,0,14,43
19/11/17,2017,Club Brugge,Waasland-Beveren,1.36,4.75,8.5,3,0,H,3,0,7,2,1,0,100,0,1,2,6,7,1,2,100,0
18/11/17,2017,Standard,Oostende,1.8,3.75,4.2,0,0,D,3,0,8,3,2,0,67,17,2,1,5,2,1,0,67,17
18/11/17,2017,Mouscron,Anderlecht,7.0,4.33,1.44,1,2,A,0,1,5,7,0,1,43,29,3,0,9,6,0,0,43,29
18/11/17,2017,Kortrijk,St Truiden,2.7,3.1,2.7,3,2,H,0,1,2,3,0,0,14,57,0,2,2,7,0,2,14,57
18/11/17,2017,Eupen,Antwerp,2.25,3.5,3.0,0,1,A,1,1,9,7,1,0,29,29,0,2,2,6,0,1,29,29
17/11/17,2017,Charleroi,Mechelen,1.8,3.6,4.33,2,0,H,1,1,5,5,0,0,57,29,0,2,4,8,0,1,57,29
05/11/17,2017,Oostende,Waregem,2.0,3.39,3.75,4,2,H,1,2,5,5,1,1,17,0,1,2,1,5,0,2,17,0
05/11/17,2017,Antwerp,Charleroi,2.79,3.25,2.5,1,3,A,2,0,6,0,2,0,33,50,1,1,2,4,0,1,33,50
05/11/17,2017,Anderlecht,Club Brugge,2.04,3.29,3.6,0,0,D,2,1,3,1,1,0,67,0,2,1,5,5,0,1,67,0
04/11/17,2017,Waasland-Beveren,Mouscron,1.61,4.0,5.0,2,0,H,2,1,6,3,1,0,50,17,0,2,2,4,0,0,50,17
04/11/17,2017,St Truiden,Eupen,1.75,3.75,4.33,4,4,D,2,1,2,1,0,0,86,0,0,2,4,8,0,1,86,0
04/11/17,2017,Mechelen,Kortrijk,1.66,3.6,5.25,2,0,H,1,2,5,6,1,1,14,43,0,3,2,8,0,2,14,43
04/11/17,2017,Genk,Lokeren,1.36,4.5,9.0,0,0,D,1,0,4,2,1,0,33,50,2,1,6,3,2,0,33,50
03/11/17,2017,Gent,Standard,1.85,3.39,4.33,1,0,H,2,1,5,1,2,0,33,33,1,1,3,2,1,0,33,33
29/10/17,2017,Standard,Waasland-Beveren,1.57,4.0,5.75,3,1,H,2,0,5,2,1,0,60,20,1,1,7,6,1,1,60,20
29/10/17,2017,Mouscron,Antwerp,2.29,3.6,2.87,2,2,D,1,1,6,7,0,1,50,17,0,2,1,5,0,1,50,17
29/10/17,2017,Club Brugge,St Truiden,1.44,4.75,6.0,4,1,H,3,0,5,1,1,0,100,0,0,1,2,4,0,1,100,0
28/10/17,2017,Waregem,Mechelen,1.72,4.0,4.2,2,1,H,1,2,5,9,0,2,33,17,0,2,3,8,0,2,33,17
28/10/17,2017,Lokeren,Oostende,2.5,3.39,2.7,0,3,A,0,0,3,3,0,0,17,50,1,1,3,3,0,0,17,50
28/10/17,2017,Kortrijk,Genk,5.5,3.79,1.61,0,0,D,0,1,4,5,0,0,17,50,1,1,5,5,0,0,17,50
28/10/17,2017,Eupen,Anderlecht,5.75,4.2,1.53,2,3,A,1,0,8,5,1,0,33,33,2,0,8,6,0,0,33,33
27/10/17,2017,Charleroi,Gent,2.7,3.2,2.6,2,1,H,0,1,5,6,0,0,50,33,1,1,4,3,1,0,50,33
26/10/17,2017,St Truiden,Mouscron,1.72,3.5,5.0,1,0,H,2,1,3,2,0,0,83,0,0,1,3,4,0,0,83,0
26/10/17,2017,Antwerp,Standard,3.39,3.29,2.14,0,0,D,2,0,7,1,2,0,40,40,1,1,4,3,1,0,40,40
25/10/17,2017,Waasland-Beveren,Kortrijk,1.72,3.5,5.0,2,1,H,2,1,9,3,2,0,40,20,0,2,3,8,0,2,40,20
25/10/17,2017,Genk,Club Brugge,2.62,3.25,2.62,2,0,H,1,0,3,2,0,0,20,60,2,1,6,5,0,0,20,60
25/10/17,2017,Anderlecht,Waregem,1.44,4.5,6.5,2,0,H,2,1,4,3,0,0,60,0,1,2,3,6,0,1,60,0
24/10/17,2017,Oostende,Charleroi,2.25,3.39,3.1,3,0,H,0,3,5,9,0,1,0,0,1,0,2,1,0,0,0,0
24/10/17,2017,Mechelen,Lokeren,1.9,3.6,3.79,0,2,A,1,1,6,5,1,0,17,50,1,2,6,6,1,0,17,50
24/10/17,2017,Gent,Eupen,1.39,4.5,7.5,3,0,H,1,1,3,2,1,0,20,40,0,2,5,10,0,1,20,40
22/10/17,2017,Waregem,Waasland-Beveren,1.8,3.75,4.2,2,5,A,1,1,5,6,0,1,40,20,0,2,2,5,0,1,40,20
22/10/17,2017,Club Brugge,Antwerp,1.33,5.0,9.0,1,0,H,3,0,8,1,2,0,100,0,1,1,5,7,0,1,100,0
22/10/17,2017,Anderlecht,Genk,1.75,3.75,4.5,0,1,A,2,1,6,5,0,0,75,0,0,1,5,6,0,0,75,0
21/10/17,2017,St Truiden,Oostende,2.29,3.39,3.0,1,0,H,2,1,3,2,0,0,80,0,1,0,4,3,0,0,80,0
21/10/17,2017,Lokeren,Charleroi,2.79,3.39,2.39,1,1,D,1,0,5,2,1,0,20,40,2,0,2,0,0,0,20,40
21/10/17,2017,Kortrijk,Gent,4.33,4.0,1.7,1,1,D,0,1,4,5,0,0,20,40,1,2,5,5,1,0,20,40
21/10/17,2017,Eupen,Mechelen,2.14,3.6,3.1,4,1,H,1,0,6,5,0,0,20,40,0,2,2,5,0,1,20,40
20/10/17,2017,Mouscron,Standard,3.75,3.6,1.9,1,3,A,2,0,7,5,0,0,60,20,0,2,1,6,0,1,60,20
15/10/17,2017,Standard,Kortrijk,1.44,4.2,7.5,3,1,H,1,1,2,5,0,1,50,25,1,1,4,6,0,1,50,25
